Epoch,Loss,Accuracy
1,1.301703505496975,50.80830834596605
2,1.0309736717348452,60.919016068027574
3,0.9147669495971474,65.52829389985469
4,0.8368167128356139,68.59639148176669
5,0.7790692322670819,70.90822728286834
6,0.7318811546427852,72.68317544893843
7,0.6938326023412318,74.2244865513115
8,0.6620640142578906,75.47065993474388
9,0.6341540736930945,76.57361530293325
10,0.6092075776950203,77.55180285245274
11,0.5875970948876499,78.35667632139719
12,0.5679539003727123,79.15121244616239
13,0.5494938412815359,79.83858040785402
14,0.5337750062612893,80.45548432093136
15,0.5186476394597408,81.0207015131124
16,0.5051255854094887,81.60194813139418
17,0.49233048754925196,82.03245271809998
18,0.4812330796800912,82.48369741939325
19,0.4700971628429507,82.9237542355305
20,0.45934035337355184,83.34418318297296
21,0.44982090227767363,83.69395180311416
22,0.4396976645633683,84.06668502962827
23,0.4319544242391188,84.38858207622286
24,0.42374262040156946,84.65931581175303
25,0.4156001438124076,84.99724228444838
26,0.40964606707685847,85.23513205302926
27,0.4027196708199983,85.50848283771874
28,0.3956064821028561,85.78765655678768
29,0.38869848685615277,86.06310098080459
30,0.38329507177948635,86.23405971713625
31,0.3776991974588535,86.44819976459642
32,0.37206308600060095,86.675948467685
33,0.3664887808141861,86.91122118710659
34,0.3617764912868787,87.07131916942711
35,0.3573902743048528,87.22860382390138
36,0.3521245340166692,87.43299536324315
37,0.3462245894917431,87.65694934505073
38,0.34454501788335673,87.77569795065423
39,0.33945950511874246,87.92506603142161
40,0.3358040271579165,88.08006076788148
41,0.33142263217575524,88.221315996255
42,0.32827054593716876,88.37343197863964
43,0.3231918966727189,88.53366081341814
44,0.32154647952233995,88.5808985507436
45,0.3171662672953762,88.7701112049614
46,0.31296754285735856,88.91627340050863
47,0.3101528542916506,89.03462944873823
48,0.3071335296668307,89.16993089027433
49,0.3037117193332953,89.25348018468516
50,0.3018458598484449,89.38479062625332
51,0.2986051489588101,89.50131474007141
52,0.29620830568679174,89.59762214913385
53,0.29303078754307027,89.70472488597844
54,0.29134175085413777,89.78297465584168
55,0.28821026943134576,89.91559362198949
56,0.2857497198267804,89.96813088386256
57,0.2831786769748346,90.07778524363746
58,0.28032893052608565,90.17533575105058
59,0.27834181612386755,90.2845321272226
60,0.2766621175457529,90.3373310940116
61,0.2744266281621465,90.44319073250551
62,0.2717968887986843,90.53714279732459
63,0.26969127790807534,90.59196997721205
64,0.2682391975450737,90.67394904212729
65,0.2656837758462525,90.75553554966865
66,0.26458018496419133,90.8341124506768
67,0.2635536230226553,90.89626736821032
68,0.2596955747126202,90.9758910888822
69,0.25855480471945536,91.06473990784062
70,0.2555771727296341,91.15914995626257
71,0.2548658379566012,91.20861218537344
72,0.2540211139509391,91.2547376768062
73,0.25244972722813347,91.30531215180979
74,0.2503178360450884,91.37695387254578
75,0.2494921950640137,91.44355777365011
76,0.24620005969522288,91.52324692055097
77,0.24554670661773229,91.57899006764418
78,0.24450283133028572,91.59861793633897
79,0.24250292746514115,91.66816601774752
80,0.2421120009914513,91.69793495193463
81,0.23985616029358411,91.79313011510436
82,0.23827983620246737,91.83775080327052
83,0.2370472148974917,91.88662419632055
84,0.23478100315740277,91.94956422860186
85,0.2346312267701934,91.97501503167611
86,0.2334116311250916,92.04011412951384
87,0.23184267614100462,92.09847432576635
88,0.23071698349358935,92.16710643996915
89,0.22955192165592966,92.1808459480555
90,0.22889188573847796,92.23658909514872
91,0.22700175476703652,92.29933284874306
92,0.22563514134291957,92.33171883208948
93,0.22526736796869362,92.34565461886278
94,0.22348304546668069,92.40218288070378
95,0.22177382722676572,92.47735761780483
96,0.22165329701801798,92.47918955221634
97,0.21987981241920254,92.55567281389706
98,0.22000642157454423,92.58799337101448
99,0.21786317890424403,92.65682176390422
100,0.21687233888564475,92.69175937018095
